node_id,indegree,outdegree,indeg_centr,outdeg_centr,indeg_centr_norm,outdeg_centr_norm
61999CJ0100,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
61999CJ0309,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
61999CJ0324,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62000CJ0210,3,0,0.0018598884066955983,0.0,0.0011269722013523668,0.0
62000CJ0470,2,0,0.0012399256044637321,0.0,0.0007513148009015778,0.0
62002CJ0184,2,1,0.0012399256044637321,0.0006199628022318661,0.0007513148009015778,0.0003756574004507888
62002CJ0434,14,21,0.008679479231246125,0.013019218846869187,0.005259203606311044,0.007888805409466564
61964CJ0056,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61975CJ0111,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61989CJ0300,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61993CJ016,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61995CJ0373,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61995CJ0408,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61996CJ0048,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61996CJ0149,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61997CJ0042,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61997CJ0269,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61997CJ0301,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0156,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0223,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61998CJ0301,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61999CJ0191,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61999CJ0430,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62000CJ0027,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62000CJ0050,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62016CJ0392,0,4,0.0,0.0024798512089274642,0.0,0.0015026296018031552
62004CJ0302,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62012CJ0062,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62012CJ0125,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62016CJ0097,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62010CJ0602,5,7,0.00309981401115933,0.0043397396156230625,0.0018782870022539444,0.0026296018031555218
62004CJ0452,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62006CJ0450,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62008CJ0565,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62009CJ0291,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62010CJ0310,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61992CJ0271,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61992CJ0275,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62001CJ0322,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62003CJ0020,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62005CJ0110,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61979CJ0015,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
62004CJ0158,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
62004CJ0441,2,2,0.0012399256044637321,0.0012399256044637321,0.0007513148009015778,0.0007513148009015776
62006CJ0017,4,0,0.0024798512089274642,0.0,0.0015026296018031556,0.0
62006CJ0244,9,27,0.005579665220086794,0.016738995660260384,0.0033809166040570998,0.010142749812171298
61990CJ0344,1,1,0.0006199628022318661,0.0006199628022318661,0.0003756574004507889,0.0003756574004507888
61992CJ0292,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
61992CJ0391,1,0,0.0006199628022318661,0.0,0.0003756574004507889,0.0
